出表日期,資料年月,公司代號,公司名稱,職稱,姓名,選任時持股,目前持股,設質股數,設質股數佔持股比例,內部人關係人目前持股合計,內部人關係人設質股數,內部人關係人設質比例
"1150520","11504","1101","台泥","董事長本人","嘉利實業股份有限公司","3335997","3835997","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事長之法人代表人","張安平","0","4057951","0","0.00%","9311403","0","0.00%"
"1150520","11504","1101","台泥","董事本人","財團法人辜公亮文教基金會","3485455","3485455","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","陳聖德","0","230984","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事本人","泰和興業股份有限公司","6647005","6647005","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","程耀輝","0","210000","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事本人","興城投資股份有限公司","4000929","4000929","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","焦佑鈞","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事本人","中成開發投資股份有限公司","30860136","30860136","4100000","13.28%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","辜公怡","0","5004540","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事本人","恆強投資股份有限公司","112457746","112457746","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","王伯元","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事本人","富品投資股份有限公司","85225165","85225165","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","溫堅","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事本人","國際中橡投資控股股份有限公司","113896285","113896285","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","駱錦明","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事本人","嘉新水泥股份有限公司","239629776","262235776","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","張剛綸","0","0","0","0.00%","264484","0","0.00%"
"1150520","11504","1101","台泥","董事本人","嘉新水泥股份有限公司","0","262235776","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","董事之法人代表人","王立心","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","獨立董事本人","王金山","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","獨立董事本人","張汝恬","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","獨立董事本人","周玲臺","1","1","0","0.00%","2","0","0.00%"
"1150520","11504","1101","台泥","獨立董事本人","林秀玲","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","獨立董事本人","詹滿容","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","總經理本人","程耀輝","0","210000","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","總經理本人","張安平","0","4057951","0","0.00%","9311403","0","0.00%"
"1150520","11504","1101","台泥","副總經理本人","黃健強","0","1093421","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","副總經理本人","葛保羅","0","586654","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","副總經理本人","王建全","0","257374","0","0.00%","1889","0","0.00%"
"1150520","11504","1101","台泥","副總經理本人","劉鳳萍","0","220853","0","0.00%","251","0","0.00%"
"1150520","11504","1101","台泥","副總經理本人","葉毓君","0","289678","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","經理本人","陳技竫","0","75400","0","0.00%","57","0","0.00%"
"1150520","11504","1101","台泥","經理本人","許雪卿","0","26819","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","經理本人","陳竹村","0","92165","0","0.00%","11204","0","0.00%"
"1150520","11504","1101","台泥","經理本人","陳振源","0","5000","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","辜公怡","0","5004540","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","陳怡中","0","119141","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","藍岑蔚","0","230468","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","賴家柔","0","127648","0","0.00%","246","0","0.00%"
"1150520","11504","1101","台泥","協理本人","陳進益","0","164868","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","蔡國嶼","0","782579","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","邱鈺文","0","63315","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","李國源","0","131940","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","蔣政道","0","180216","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","魏家珮","0","353671","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","張年旺","0","105992","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","王彬墀","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","葉國宏","0","250581","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","鍾逸青","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","協理本人","李純珊","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","副理本人","吳子揚","0","7400","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","財務部門主管本人","于明仁","0","88000","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","會計部門主管本人","于明仁","0","88000","0","0.00%","0","0","0.00%"
"1150520","11504","1101","台泥","其他","賴家柔","0","127648","0","0.00%","246","0","0.00%"
"1150520","11504","1102","亞泥","董事長本人","徐旭東","23278334","23278334","0","0.00%","6352467","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","遠東新世紀股份有限公司","750511324","705509004","19900000","2.82%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","席家宜","0","453745","0","0.00%","4989993","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","遠東新世紀股份有限公司","750511324","705509004","19900000","2.82%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","陳長文","0","338429","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","裕鼎實業股份有限公司","1895136","1895136","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","李坤炎","0","4933557","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","大聚化學纖維股份有限公司","1560068","1560068","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","陳瑞隆","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","醫療財團法人徐元智先生醫藥基金會","181566797","182775987","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","李冠軍","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","財團法人徐有庠先生紀念基金會","6218800","8637180","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","徐旭平","0","13454981","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","財團法人徐有庠先生紀念基金會","6218800","8637180","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","張振崑","0","27745","0","0.00%","5358","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","百揚投資股份有限公司","3849468","3849468","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","吳玲綾","0","305000","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事本人","裕民股份有限公司","1505585","1505585","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","董事之法人代表人","李光燾","0","642936","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","獨立董事本人","薛琦","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","獨立董事本人","陳樹","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","獨立董事本人","張昌邦","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","獨立董事本人","張家宜","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","總經理本人","李坤炎","0","4933557","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","副總經理本人","余東霖","0","122202","0","0.00%","98","0","0.00%"
"1150520","11504","1102","亞泥","副總經理本人","張志鵬","0","33999","0","0.00%","53588","0","0.00%"
"1150520","11504","1102","亞泥","副總經理本人","吳玲綾","0","305000","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","協理本人","王照宇","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","協理本人","李洪慧","0","8971","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","協理本人","楊淯玲","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","協理本人","李雅萍","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","協理本人","陳志賢","0","0","0","0.00%","800","0","0.00%"
"1150520","11504","1102","亞泥","協理本人","鍾振和","0","85000","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","大股東本人","遠東新世紀股份有限公司","0","705509004","19900000","2.82%","0","0","0.00%"
"1150520","11504","1102","亞泥","財務部門主管本人","吳玲綾","0","305000","0","0.00%","0","0","0.00%"
"1150520","11504","1102","亞泥","會計部門主管本人","楊淯玲","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","董事長本人","張剛綸","5217563","5217563","0","0.00%","9031240","0","0.00%"
"1150520","11504","1103","嘉泥","董事本人","嘉新國際股份有限公司","129917726","129917726","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","董事之法人代表人","Pan Howard Wei-Hao","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","董事本人","嘉新國際股份有限公司","129917726","129917726","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","董事之法人代表人","張竣詞","0","35700","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","董事本人","陳宸慶","2401772","2401772","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","獨立董事本人","林寶珠","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","獨立董事本人","陳國儀","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","獨立董事本人","張美玲","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","總經理本人","王立心","0","465391","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","副總經理本人","陳文婉","0","48000","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","協理本人","余曉芸","0","120768","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","協理本人","周月珍","0","189691","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","協理本人","林伯謙","0","133540","0","0.00%","3060","0","0.00%"
"1150520","11504","1103","嘉泥","協理本人","黃華宙","0","171000","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","協理本人","金哲毅","0","53420","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","協理本人","洪美玲","0","64420","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","大股東本人","嘉新國際股份有限公司","0","129917726","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","財務部門主管本人","周月珍","0","189691","0","0.00%","0","0","0.00%"
"1150520","11504","1103","嘉泥","會計部門主管本人","馮文裕","0","82880","0","0.00%","2040","0","0.00%"
"1150520","11504","1104","環泥","董事長本人","博智投資股份有限公司","27893282","31415681","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","董事長之法人代表人","侯博義","0","54494358","0","0.00%","23526857","0","0.00%"
"1150520","11504","1104","環泥","董事本人","升元投資股份有限公司","65255811","70895594","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","董事之法人代表人","侯智升","0","122803","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","董事本人","宇聲投資股份有限公司","64532037","70653357","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","董事之法人代表人","侯智元","0","69999","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","獨立董事本人","何奕達","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","獨立董事本人","顏鴻傑","79836","29875","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","獨立董事本人","詹益仁","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","獨立董事本人","蘇艷雪","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","總經理本人","侯智升","0","122803","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","副總經理本人","高琮堯","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","副總經理本人","楊宗仁","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","經理本人","李盈嚴","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","協理本人","王肇慶","0","171","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","協理本人","蔡玟昌","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","協理本人","張培德","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","協理本人","黃麟添","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","協理本人","呂進源","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","大股東本人","侯博義","0","54494358","0","0.00%","23526857","0","0.00%"
"1150520","11504","1104","環泥","大股東本人","升元投資股份有限公司","0","70895594","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","大股東本人","宇聲投資股份有限公司","0","70653357","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","財務部門主管本人","李盈嚴","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","會計部門主管本人","蔡玟昌","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","其他","周士貴","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","其他","楊宗仁","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","其他","張培德","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1104","環泥","其他","侯智元","0","69999","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","董事長本人","世易水泥股份有限公司","6632588","6632588","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","董事長之法人代表人","陳韻如","0","7952298","2580000","32.44%","0","0","0.00%"
"1150520","11504","1108","幸福","董事本人","張祥麟","7539587","7539587","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","董事本人","世易水泥股份有限公司","6632588","6632588","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","董事之法人代表人","蕭宇翔","0","2266891","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","董事本人","程尚楷","1832666","1832666","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","獨立董事本人","王志誠","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","獨立董事本人","卲揚威","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","獨立董事本人","彭景曼","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","總經理本人","陳明賢","0","204197","0","0.00%","9740","0","0.00%"
"1150520","11504","1108","幸福","經理本人","王維仁","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","經理本人","溫秀菊","0","13717","0","0.00%","0","0","0.00%"
"1150520","11504","1108","幸福","大股東本人","長亨投資股份有限公司","0","53362034","45310000","84.91%","0","0","0.00%"
"1150520","11504","1108","幸福","財務部門主管本人","陳韻如","0","7952298","2580000","32.44%","0","0","0.00%"
"1150520","11504","1108","幸福","會計部門主管本人","張擎天","0","21000","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","董事長本人","楊智雄","34905166","34982166","0","0.00%","14527","0","0.00%"
"1150520","11504","1109","信大","董事本人","德博投資股份有限公司","50000","50000","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","董事之法人代表人","楊博偉","0","3033133","3030500","99.91%","0","0","0.00%"
"1150520","11504","1109","信大","董事本人","楊忠雄","41528048","35028048","0","0.00%","2779","0","0.00%"
"1150520","11504","1109","信大","董事本人","楊仁雄","36108783","36108783","0","0.00%","1153","0","0.00%"
"1150520","11504","1109","信大","董事本人","楊大嶔","8145934","8145934","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","董事本人","楊銀幸","5169655","5169655","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","獨立董事本人","吳瑞台","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","獨立董事本人","陳力雄","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","獨立董事本人","陳達雄","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","總經理本人","楊大寬","0","9025431","0","0.00%","88000","0","0.00%"
"1150520","11504","1109","信大","副總經理本人","張寶林","0","2779","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","經理本人","張益勝","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","經理本人","林連火","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","經理本人","葉克儉","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","協理本人","張清壽","0","5042","0","0.00%","5415","0","0.00%"
"1150520","11504","1109","信大","副理本人","周淑燕","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","大股東本人","楊忠雄","0","35028048","0","0.00%","2779","0","0.00%"
"1150520","11504","1109","信大","大股東本人","楊智雄","0","34982166","0","0.00%","14527","0","0.00%"
"1150520","11504","1109","信大","大股東本人","楊仁雄","0","36108783","0","0.00%","1153","0","0.00%"
"1150520","11504","1109","信大","財務部門主管本人","蔡素秋","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1109","信大","會計部門主管本人","蔡素秋","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事長本人","東樹投資股份有限公司","80496816","80496816","40000000","49.69%","0","0","0.00%"
"1150520","11504","1110","東泥","董事長之法人代表人","陳敏斷","0","3042000","0","0.00%","13003","0","0.00%"
"1150520","11504","1110","東泥","副董事長本人","財團法人陳趙樹公益慈善基金會","24885291","24885291","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","副董事長之法人代表人","陳冠華","0","6484910","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事本人","財團法人陳趙樹公益慈善基金會","24885291","24885291","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事之法人代表人","黃薪翰","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事本人","東樹投資股份有限公司","80496816","80496816","40000000","49.69%","0","0","0.00%"
"1150520","11504","1110","東泥","董事之法人代表人","吳炎輝","0","1718","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事本人","財團法人福康文教基金會","38829350","38829350","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事之法人代表人","楊昭雄","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事本人","財團法人東南文化基金會","33421803","33421803","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事之法人代表人","鐘淑芳","0","761","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事本人","鄭力翔","1800000","1800000","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","董事本人","林怡伶","200000","200000","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","獨立董事本人","楊文哉","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","獨立董事本人","葉金寶","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","獨立董事本人","莊玉昕","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","總經理本人","吳炎輝","0","1718","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","副總經理本人","黃薪翰","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","副總經理本人","唐榮宗","0","445","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","大股東本人","東樹投資股份有限公司","0","80496816","40000000","49.69%","0","0","0.00%"
"1150520","11504","1110","東泥","財務部門主管本人","黃薪翰","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","會計部門主管本人","黃薪翰","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1110","東泥","其他","黃薪翰","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","董事長本人","康清股份有限公司","35880000","35880000","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","董事長之法人代表人","徐文芳","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","副董事長本人","康勝投資有限公司","36688000","36688000","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","副董事長之法人代表人","林建宏","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","董事本人","康勝投資有限公司","36688000","36688000","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","董事之法人代表人","張瑞昌","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","董事本人","康清股份有限公司","35880000","35880000","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","董事之法人代表人","黃麗蓉","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","董事本人","薛光奇","30000","30000","0","0.00%","5000","0","0.00%"
"1150520","11504","1201","味全","董事本人","聚慶投資股份有限公司","1050000","1050000","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","董事之法人代表人","謝孟璋","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","獨立董事本人","李治平","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","獨立董事本人","賴清跑","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","獨立董事本人","鍾美玉","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","總經理本人","滕以勇","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","副總經理本人","黃國禎","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","副總經理本人","呂學君","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","白志瑋","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","朱承鴻","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","張振昌","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","孫友強","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","柯吉峰","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","林文正","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","許譽鐘","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","陳鈴蕙","0","0","0","0.00%","40000","0","0.00%"
"1150520","11504","1201","味全","協理本人","魏嘉德","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","林欣助","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","施介人","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","蔡文齡","0","31051","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","協理本人","黃之育","0","0","0","0.00%","1600","0","0.00%"
"1150520","11504","1201","味全","協理本人","吳榮基","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","財務部門主管本人","李文學","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1201","味全","會計部門主管本人","黃之育","0","0","0","0.00%","1600","0","0.00%"
"1150520","11504","1201","味全","其他","許譽鐘","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事長本人","大洋僑果股份有限公司","8355959","8355959","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事長之法人代表人","陳清福","0","1357798","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","常務董事本人","全青股份有限公司","3064604","3064604","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","常務董事之法人代表人","穎川万和","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","常務董事本人","甘錦裕","6110728","6689728","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","常務董事本人","陳恭平","4000267","4000267","0","0.00%","248884","0","0.00%"
"1150520","11504","1203","味王","董事本人","三樂投資開發股份有限公司","10385024","10385024","5000000","48.14%","0","0","0.00%"
"1150520","11504","1203","味王","董事之法人代表人","張榮竣","0","301","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事本人","僑果企業股份有限公司","7215354","7215354","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事之法人代表人","穎川浩和","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事本人","協美實業股份有限公司","1822668","1822668","390000","21.39%","0","0","0.00%"
"1150520","11504","1203","味王","董事之法人代表人","葉啟昭","0","35425","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事本人","傳倫投資股份有限公司","1129369","1129369","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事之法人代表人","賴其里","0","978850","0","0.00%","199622","0","0.00%"
"1150520","11504","1203","味王","董事本人","福太投資開發股份有限公司","1896990","1896990","800000","42.17%","0","0","0.00%"
"1150520","11504","1203","味王","董事之法人代表人","周海國","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事本人","原實業股份有限公司","3700005","3700005","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事之法人代表人","楊正","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事本人","謙順行股份有限公司","8759761","8759761","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事之法人代表人","杜恆誼","0","230909","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事本人","僑果實業股份有限公司","22784966","22784966","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","董事之法人代表人","林冠妤","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","獨立董事本人","江文章","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","獨立董事本人","胡東晃","110000","110000","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","獨立董事本人","廖季方","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","總經理本人","陳恭平","0","4000267","0","0.00%","248884","0","0.00%"
"1150520","11504","1203","味王","協理本人","魏璟雄","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","協理本人","鄭絢彰","0","0","0","0.00%","18000","0","0.00%"
"1150520","11504","1203","味王","財務部門主管本人","呂文傑","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","會計部門主管本人","呂文傑","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1203","味王","其他","魏璟雄","0","0","0","0.00%","0","0","0.00%"
"1150520","11504","1210","大成","董事長本人","福聚投資股份有限公司","79343528","79355528","3000000","3.78%","0","0","0.00%"
"1150520","11504","1210","大成","董事長之法人代表人","韓家宇","0","67433","0","0.00%","0","0","0.00%"
"1150520","11504","1210","大成","董事本人","福聚投資股份有限公司","0","79355528","3000000","3.78%","0","0","0.00%"
"1150520","11504","1210","大成","董事之法人代表人","韓家寅","0","0","0","0.00%","0","0","0.00%"
